database,index_phase,query_id,runs,average_ms,minimum_ms,maximum_ms,median_ms,stddev_ms,is_real
postgresql,without_extra_indexes,q12_top_customers,10,41.09595830377657,37.02829100075178,58.97791701136157,37.8047500125831,6.811393147197159,True
postgresql,without_extra_indexes,q13_heavy_multi_join,10,538.8796457002172,507.24320800509304,581.7216249997728,516.7165000020759,36.24458808498465,True
postgresql,without_extra_indexes,q14_insert,10,0.8430917980149388,0.5127089971210808,2.3440000077243894,0.6832499930169433,0.5334123779042995,True
postgresql,without_extra_indexes,q15_update,10,0.5074583081295714,0.4433330032043159,0.6720420205965638,0.46804200974293053,0.08324109998086623,True
postgresql,without_extra_indexes,q16_delete,10,11.647066901787184,11.109624989330769,12.352790974546224,11.6492290107999,0.479433023085997,True
mongodb,with_indexes,q01_product_by_id,10,0.44496649934444577,0.40262500988319516,0.4813330015167594,0.45656299334950745,0.02621674449616232,True
mongodb,with_indexes,q02_product_name,10,1.303579192608595,0.6534159765578806,5.596457980573177,0.8855624910211191,1.5123116684112052,True
mongodb,with_indexes,q03_products_by_category,10,8.034462499199435,2.06937498296611,59.94045900297351,2.151583510567434,18.23948203669566,True
mongodb,with_indexes,q04_orders_by_customer,10,0.597962798201479,0.500208989251405,0.7239169790409505,0.5883130070287734,0.062113762536914155,True
mongodb,with_indexes,q05_complete_order,10,0.5404916038969532,0.4755000118166208,0.5907919839955866,0.5428755102911964,0.03391714879920959,True
mongodb,with_indexes,q06_total_sales,10,84.876641802839,84.6834999974817,85.33016699948348,84.82454151089769,0.18496755508913149,True
mongodb,with_indexes,q07_sales_date_range,10,29.396695899777114,28.907583007821813,29.923708003479987,29.38229200663045,0.3182147113913487,True
mongodb,with_indexes,q08_top_products,10,303.7533666007221,295.6102079770062,358.78062501433305,297.43795850663446,19.403627845363225,True
mongodb,with_indexes,q09_sales_by_category,10,12808.85744150146,12739.475458016386,12898.892875004094,12782.571687479503,66.31752925597135,True
mongodb,with_indexes,q10_average_order_value,10,90.58873760222923,90.34399999654852,90.92266598599963,90.55064601125196,0.1849520328249149,True
mongodb,with_indexes,q11_orders_by_status,10,30.680637501063757,30.255874997237697,30.982583004515618,30.692896005348302,0.2446324498964426,True
mongodb,with_indexes,q12_top_customers,10,121.3964623020729,116.28387501696125,134.40537502174266,118.20174948661588,6.316889621526716,True
mongodb,with_indexes,q13_heavy_multi_join,10,19266.94776249642,18957.859957998153,20022.740333981346,19161.963520993595,320.3799537348351,True
mongodb,with_indexes,q14_insert,10,0.49075429851654917,0.38941699312999845,0.928082998143509,0.4572500038193539,0.15559872578086878,True
mongodb,with_indexes,q15_update,10,0.5175416066776961,0.4264999879524112,0.8397500205319375,0.49012500676326454,0.1169772700451887,True
mongodb,with_indexes,q16_delete,10,0.4431000998010859,0.3711660101544112,0.48366698320023715,0.44258349225856364,0.035628503726848094,True
mongodb,without_extra_indexes,q01_product_by_id,10,0.27865409501828253,0.23016601335257292,0.35887499689124525,0.277812490821816,0.03930601504284535,True
