database,index_phase,query_id,runs,average_ms,minimum_ms,maximum_ms,median_ms,stddev_ms,is_real
mongodb,with_indexes,q01_product_by_id,10,0.44496649934444577,0.40262500988319516,0.4813330015167594,0.45656299334950745,0.02621674449616232,True
mongodb,with_indexes,q02_product_name,10,1.303579192608595,0.6534159765578806,5.596457980573177,0.8855624910211191,1.5123116684112052,True
mongodb,with_indexes,q03_products_by_category,10,8.034462499199435,2.06937498296611,59.94045900297351,2.151583510567434,18.23948203669566,True
mongodb,with_indexes,q04_orders_by_customer,10,0.597962798201479,0.500208989251405,0.7239169790409505,0.5883130070287734,0.062113762536914155,True
mongodb,with_indexes,q05_complete_order,10,0.5404916038969532,0.4755000118166208,0.5907919839955866,0.5428755102911964,0.03391714879920959,True
mongodb,with_indexes,q06_total_sales,10,84.876641802839,84.6834999974817,85.33016699948348,84.82454151089769,0.18496755508913149,True
mongodb,with_indexes,q07_sales_date_range,10,29.396695899777114,28.907583007821813,29.923708003479987,29.38229200663045,0.3182147113913487,True
mongodb,with_indexes,q08_top_products,10,303.7533666007221,295.6102079770062,358.78062501433305,297.43795850663446,19.403627845363225,True
mongodb,with_indexes,q09_sales_by_category,10,12808.85744150146,12739.475458016386,12898.892875004094,12782.571687479503,66.31752925597135,True
mongodb,with_indexes,q10_average_order_value,10,90.58873760222923,90.34399999654852,90.92266598599963,90.55064601125196,0.1849520328249149,True
mongodb,with_indexes,q11_orders_by_status,10,30.680637501063757,30.255874997237697,30.982583004515618,30.692896005348302,0.2446324498964426,True
mongodb,with_indexes,q12_top_customers,10,121.3964623020729,116.28387501696125,134.40537502174266,118.20174948661588,6.316889621526716,True
mongodb,with_indexes,q13_heavy_multi_join,10,19266.94776249642,18957.859957998153,20022.740333981346,19161.963520993595,320.3799537348351,True
mongodb,with_indexes,q15_insert,10,0.49075429851654917,0.38941699312999845,0.928082998143509,0.4572500038193539,0.15559872578086878,True
mongodb,with_indexes,q16_update,10,0.5175416066776961,0.4264999879524112,0.8397500205319375,0.49012500676326454,0.1169772700451887,True
mongodb,with_indexes,q17_delete,10,0.4431000998010859,0.3711660101544112,0.48366698320023715,0.44258349225856364,0.035628503726848094,True
mongodb,without_extra_indexes,q01_product_by_id,10,0.27865409501828253,0.23016601335257292,0.35887499689124525,0.277812490821816,0.03930601504284535,True
mongodb,without_extra_indexes,q02_product_name,10,6.0524667060235515,5.175667000003159,6.780166004318744,6.086437511839904,0.48100806157428694,True
mongodb,without_extra_indexes,q03_products_by_category,10,7.642891400610097,6.9463330146390945,8.872499980498105,7.504187000449747,0.6394286500259148,True
mongodb,without_extra_indexes,q04_orders_by_customer,10,32.61327909713145,32.0515829953365,33.126458001788706,32.59099999559112,0.3793836834888899,True
mongodb,without_extra_indexes,q05_complete_order,10,0.789004098623991,0.6296659994404763,0.9578340104781091,0.8168539934558794,0.12359912199197456,True
mongodb,without_extra_indexes,q06_total_sales,10,35.145408296375535,34.395291993860155,35.657792002893984,35.18279150011949,0.4666211929549071,True
mongodb,without_extra_indexes,q07_sales_date_range,10,34.62033739488106,34.51787499943748,34.723165998002514,34.615354001289234,0.06267010448235552,True
mongodb,without_extra_indexes,q08_top_products,10,263.94140019547194,258.3803749876097,282.5701249821577,262.1559585095383,7.199353715006165,True
mongodb,without_extra_indexes,q09_sales_by_category,10,12692.603000003146,12490.63537499751,12929.76387499948,12696.457416503108,134.0310939600429,True
mongodb,without_extra_indexes,q10_average_order_value,10,40.98995430395007,40.69716698722914,41.68620900600217,40.86172900861129,0.337726557022039,True
mongodb,without_extra_indexes,q11_orders_by_status,10,31.27781240036711,31.001957977423444,31.628625001758337,31.272333013475873,0.1811883145197009,True
mongodb,without_extra_indexes,q12_top_customers,10,64.89111689734273,63.32708400441334,68.07191699044779,64.73389548773412,1.3865599573341294,True
mongodb,without_extra_indexes,q13_heavy_multi_join,10,18971.63082919724,18683.550832996843,20028.912959009176,18831.582062484813,421.0474146757016,True
mongodb,without_extra_indexes,q15_insert,10,0.4910917952656746,0.38891599979251623,1.1776669998653233,0.4135004855925217,0.24214682261353132,True
mongodb,without_extra_indexes,q16_update,10,0.5172542994841933,0.43670900049619377,0.770999991800636,0.49925049825105816,0.09688003746464216,True
mongodb,without_extra_indexes,q17_delete,10,0.49840420251712203,0.4607090086210519,0.5332090076990426,0.49899949226528406,0.02069774073035322,True
